year,brood,offspring,rank,dam,sire,dam.type,sire.type,hothiphop.parents,hiphop,hot.parents,hot.dam,hot.sire,hothiphop.dam,hothiphop.sire,below.threshold,threshold,loci.dyad.dam,loci.dyad.sire,loci.triad,offspring.heterozygosity,social.mother.sampled,social.father.sampled,social.mother,social.father,condition,ranking,ranking2
2019,1,WCR2019_0796,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,68,32,36,28,29,60,61,1,99999,485,824,470,0.365339578454333,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0797,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,53,35,18,12,12,47,47,1,99999,486,819,471,0.430588235294118,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0797,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,53,26,27,12,29,38,55,1,99999,486,640,378,0.430588235294118,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0797,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,55,29,26,12,42,41,71,1,99999,486,621,353,0.430588235294118,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0798,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,66,23,43,30,48,53,71,1,99999,487,626,355,0.342657342657343,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0798,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,70,31,39,30,36,61,67,1,99999,487,828,473,0.342657342657343,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0798,3,WCR2019_0223,WCR2019_0445,within-group subordinate,within-group subordinate,74,25,49,30,55,55,80,1,99999,487,851,486,0.342657342657343,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0799,1,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,51,26,25,20,34,46,60,1,99999,486,741,416,0.414806110458284,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0799,2,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,53,26,27,20,27,46,53,1,99999,486,802,467,0.414806110458284,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0799,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,57,26,31,20,36,46,62,1,99999,486,754,423,0.414806110458284,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0800,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,52,23,29,18,40,41,63,1,99999,488,646,381,0.409090909090909,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0800,2,WCR2019_0223,WCR2019_0475,within-group subordinate,within-group subordinate,54,35,19,18,1,53,36,1,99999,488,856,487,0.409090909090909,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0800,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,54,29,25,18,19,47,48,1,99999,488,827,473,0.409090909090909,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0801,1,WCR2019_0420,WCR2019_0405,within-group subordinate,within-group subordinate,0,0,0,0,0,0,0,1,99999,846,797,796,0.0472255017709563,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0801,2,WCR2019_0474,WCR2019_0405,within-group subordinate,within-group subordinate,2,0,2,3,0,3,0,1,99999,727,797,684,0.0472255017709563,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0801,3,WCR2019_0420,WCR2019_0518,within-group subordinate,within-group subordinate,3,1,2,0,2,1,3,1,99999,846,837,836,0.0472255017709563,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0802,1,WCR2019_0479,WCR2019_0398,within-group subordinate,within-group subordinate,3,2,1,1,0,3,2,1,99999,840,843,839,0.0556872037914692,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0802,2,WCR2019_0252,WCR2019_0398,within-group subordinate,within-group subordinate,5,3,2,2,0,5,3,1,99999,841,843,840,0.0556872037914692,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0802,3,WCR2019_0409,WCR2019_0398,within-group subordinate,within-group subordinate,5,3,2,2,0,5,3,1,99999,839,843,838,0.0556872037914692,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0803,1,WCR2019_0420,WCR2019_0325,within-group subordinate,within-group subordinate,1,1,0,0,0,1,1,1,99999,800,795,794,0.16354556803995,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0803,2,WCR2019_0474,WCR2019_0325,within-group subordinate,within-group subordinate,4,2,2,2,0,4,2,1,99999,683,795,679,0.16354556803995,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0803,3,WCR2019_0535,WCR2019_0325,within-group subordinate,within-group subordinate,4,2,2,2,0,4,2,1,99999,796,795,790,0.16354556803995,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0804,1,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,46,24,22,15,37,39,61,1,99999,489,762,426,0.409302325581395,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0804,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,47,30,17,15,16,45,46,1,99999,489,829,474,0.409302325581395,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0804,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,51,23,28,15,37,38,60,1,99999,489,646,381,0.409302325581395,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0805,1,WCR2019_0337,WCR2019_0405,within-group subordinate,within-group subordinate,8,1,7,4,3,5,4,1,99999,847,801,798,0.455294117647059,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0805,2,WCR2019_0337,WCR2019_0518,within-group subordinate,within-group subordinate,13,7,6,4,2,11,9,1,99999,847,839,836,0.455294117647059,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0805,3,WCR2019_0337,WCR2019_0039,within-group subordinate,within-group subordinate,14,7,7,4,3,11,10,1,99999,847,828,825,0.455294117647059,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0807,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,65,22,43,30,46,52,68,1,99999,487,619,354,0.34037558685446,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0807,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,69,29,40,30,44,59,73,1,99999,487,754,424,0.34037558685446,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0807,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,73,31,42,30,45,61,76,1,99999,487,780,436,0.34037558685446,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0811,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,49,16,33,22,25,38,41,1,99999,567,845,561,0.401400233372229,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0811,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,54,29,25,20,30,49,59,1,99999,487,759,424,0.401400233372229,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0811,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,55,26,29,20,29,46,55,1,99999,487,643,379,0.401400233372229,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0818,1,WCR2019_0550,WCR2019_0327,within-group subordinate,within-group subordinate,31,15,16,12,11,27,26,1,99999,850,825,819,0.175233644859813,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0818,2,WCR2019_0474,WCR2019_0161,within-group subordinate,within-group subordinate,33,18,15,10,13,28,31,1,99999,735,806,692,0.175233644859813,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0818,3,WCR2019_0550,WCR2019_0122,within-group subordinate,within-group subordinate,34,17,17,12,9,29,26,1,99999,850,844,838,0.175233644859813,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0820,1,WCR2019_0474,WCR2019_0047,within-group subordinate,within-group subordinate,4,2,2,0,2,2,4,1,99999,736,856,735,0.271878646441074,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0820,2,WCR2019_0338,WCR2019_0047,within-group subordinate,within-group subordinate,6,3,3,3,2,6,5,1,99999,853,856,852,0.271878646441074,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0820,3,WCR2019_0523,WCR2019_0047,within-group subordinate,within-group subordinate,6,2,4,2,2,4,4,1,99999,849,856,848,0.271878646441074,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0821,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,55,19,36,29,39,48,58,1,99999,486,624,354,0.357142857142857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0821,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,65,29,36,29,27,58,56,1,99999,486,823,471,0.357142857142857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0821,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,67,29,38,29,46,58,75,1,99999,486,745,416,0.357142857142857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0824,1,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,52,24,28,23,32,47,56,1,99999,487,757,424,0.398830409356725,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0824,2,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,54,25,29,18,25,43,50,1,99999,567,843,561,0.398830409356725,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0824,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,56,21,35,23,46,44,67,1,99999,487,624,354,0.398830409356725,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0825,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,64,23,41,32,42,55,65,1,99999,488,625,355,0.40303738317757,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0825,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,69,24,45,27,42,51,66,1,99999,568,625,413,0.40303738317757,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0825,3,WCR2019_0440,WCR2019_0516,within-group subordinate,within-group subordinate,70,41,29,27,3,68,44,1,99999,568,848,564,0.40303738317757,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0826,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,59,19,40,25,53,44,72,1,99999,477,619,349,0.343601895734597,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0826,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,60,25,35,25,42,50,67,1,99999,477,750,416,0.343601895734597,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0826,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,65,25,40,25,51,50,76,1,99999,477,776,428,0.343601895734597,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0827,1,WCR2019_0474,WCR2019_0516,within-group subordinate,within-group subordinate,9,3,6,4,4,7,7,1,99999,734,847,726,0.444444444444444,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0827,2,WCR2019_0334,WCR2019_0516,within-group subordinate,within-group subordinate,11,5,6,2,4,7,9,1,99999,853,847,845,0.444444444444444,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0827,3,WCR2019_0479,WCR2019_0516,within-group subordinate,within-group subordinate,12,7,5,1,4,8,11,1,99999,851,847,843,0.444444444444444,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0829,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,60,23,37,27,43,50,66,1,99999,488,626,355,0.367869615832363,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0829,2,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,69,32,37,28,32,60,64,1,99999,568,828,548,0.367869615832363,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0829,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,73,37,36,27,32,64,69,1,99999,488,828,473,0.367869615832363,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0831,1,WCR2019_0223,WCR2019_0122,within-group subordinate,within-group subordinate,53,27,26,21,19,48,46,1,99999,484,842,477,0.441451990632318,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0831,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,56,27,29,21,26,48,53,1,99999,484,644,380,0.441451990632318,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0831,3,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,59,31,28,26,20,57,51,1,99999,565,823,545,0.441451990632318,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0832,1,WCR2019_0524,WCR2019_0451,within-group subordinate,within-group subordinate,5,0,5,3,2,3,2,1,99999,844,852,841,0.40233918128655,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0832,2,WCR2019_0223,WCR2019_0451,within-group subordinate,within-group subordinate,49,32,17,17,2,49,34,1,99999,488,852,486,0.40233918128655,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0832,3,WCR2019_0524,WCR2019_0327,within-group subordinate,within-group subordinate,51,39,12,3,10,42,49,1,99999,844,824,815,0.40233918128655,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0833,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,58,26,32,23,16,49,42,1,99999,567,843,561,0.44093567251462,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0833,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,59,30,29,27,27,57,57,1,99999,489,644,381,0.44093567251462,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0833,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,60,30,30,27,15,57,45,1,99999,489,824,474,0.44093567251462,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0834,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,67,22,45,24,53,46,75,1,99999,488,626,355,0.337995337995338,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0834,2,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,74,35,39,24,46,59,81,1,99999,488,808,469,0.337995337995338,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0834,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,77,36,41,24,57,60,93,1,99999,488,748,418,0.337995337995338,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0836,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,48,22,26,20,14,42,36,1,99999,468,626,366,0.478941034897714,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0836,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,49,26,23,20,5,46,31,1,99999,468,801,453,0.478941034897714,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0836,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,50,29,21,20,7,49,36,1,99999,468,781,449,0.478941034897714,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0837,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,57,19,38,26,46,45,65,1,99999,487,626,356,0.361726954492415,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0837,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,59,22,37,26,41,48,63,1,99999,487,759,424,0.361726954492415,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0837,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,64,28,36,26,47,54,75,1,99999,487,785,436,0.361726954492415,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0838,1,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,55,33,22,19,18,52,51,1,99999,561,818,541,0.414605418138987,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0838,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,56,28,28,26,18,54,46,1,99999,481,818,466,0.414605418138987,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0838,3,WCR2019_0440,WCR2019_0161,within-group subordinate,within-group subordinate,57,26,31,19,27,45,53,1,99999,561,799,538,0.414605418138987,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0839,1,WCR2019_0223,WCR2019_0122,within-group subordinate,within-group subordinate,39,22,17,14,13,36,35,1,99999,487,845,480,0.388564760793466,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0839,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,40,23,17,14,12,37,35,1,99999,487,826,472,0.388564760793466,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0839,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,43,27,16,14,22,41,49,1,99999,487,747,417,0.388564760793466,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0840,1,WCR2019_0223,WCR2019_0279,within-group subordinate,within-group subordinate,43,16,27,26,2,42,18,1,99999,483,845,482,0.363529411764706,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0840,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,55,18,37,26,51,44,69,1,99999,483,618,351,0.363529411764706,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0840,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,59,25,34,26,22,51,47,1,99999,483,820,469,0.363529411764706,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0841,1,WCR2019_0223,WCR2019_0461,within-group subordinate,within-group subordinate,50,26,24,23,3,49,29,1,99999,489,855,488,0.380675203725262,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0841,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,53,22,31,23,32,45,54,1,99999,489,626,356,0.380675203725262,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0841,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,58,28,30,23,39,51,67,1,99999,489,761,426,0.380675203725262,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0842,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,60,22,38,26,44,48,66,1,99999,471,611,344,0.376950780312125,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0842,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,63,27,36,26,41,53,68,1,99999,471,737,409,0.376950780312125,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0842,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,68,34,34,26,19,60,53,1,99999,471,802,456,0.376950780312125,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0844,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,64,23,41,29,43,52,66,1,99999,467,605,342,0.365408038976857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0844,2,WCR2019_0585,WCR2019_0122,within-group subordinate,within-group subordinate,67,35,32,2,31,37,66,1,99999,821,810,810,0.365408038976857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0844,3,WCR2019_0585,WCR2019_0327,within-group subordinate,within-group subordinate,71,43,28,2,26,45,69,1,99999,821,791,791,0.365408038976857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0845,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,46,25,21,20,24,45,49,1,99999,488,643,380,0.408878504672897,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0845,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,53,25,28,20,31,45,56,1,99999,488,758,425,0.408878504672897,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0845,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,54,29,25,20,26,49,55,1,99999,488,746,418,0.408878504672897,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0847,1,WCR2019_0165,WCR2019_0461,within-group subordinate,within-group subordinate,27,12,15,13,2,25,14,1,99999,834,835,830,0.461263408820024,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0847,2,WCR2019_0493,WCR2019_0461,within-group subordinate,within-group subordinate,30,20,10,8,2,28,22,1,99999,833,835,830,0.461263408820024,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0847,3,WCR2019_0252,WCR2019_0461,within-group subordinate,within-group subordinate,30,19,11,10,2,29,21,1,99999,836,835,832,0.461263408820024,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0848,1,WCR2019_0440,WCR2019_0088,within-group subordinate,within-group subordinate,42,22,20,20,5,42,27,1,99999,563,641,428,0.379107981220657,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0848,2,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,42,21,21,20,3,41,24,1,99999,563,841,558,0.379107981220657,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0848,3,WCR2019_0191,WCR2019_0088,within-group subordinate,within-group subordinate,45,27,18,22,5,49,32,1,99999,644,641,472,0.379107981220657,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0849,1,WCR2019_0223,WCR2019_0014,within-group subordinate,within-group subordinate,40,17,23,20,6,37,23,1,99999,489,858,488,0.357392316647264,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0849,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,42,20,22,20,20,40,40,1,99999,489,761,426,0.357392316647264,0,0,NA,NA,none,hothiphop.parents,hot.parents
